Nivel;Vazao;Precp1;Precp2;Precp3;Precp4;Precp5;Precp6;Precp7;Precp8;Precp9;Precp10;Precp11;Evap1;Evap2;Evap3;Evap4;Evap5;Evap6;Evap7;Evap8;Evap9;Evap10;Evap11;rnof1;rnof2;rnof3;rnof4;rnof5;rnof6;rnof7;rnof8;rnof9;rnof10;rnof11;Temp1;Temp2;Temp3;Temp4;Temp5;Temp6;Temp7;Temp8;Temp9;Temp10;Temp11
567,11;1166,43;137,6993157;304,6619925;10,6013937;14,2543241;47,572991;62,979545;78,52356915;144,8082301;3728,229596;14190,6749;132,192672;315,580994;331,418453;38,742444;31,019176;79,267662;72,276129;79,685291;141,351457;1693,158205;3698,099783;112,220399;-277,7003808;-602,2217408;0,001468594;0,002988974;0,005368223;0,014841569;-454,4132415;-243,8196826;0,192578316;1,028501515;0,071294871;25,19127292;24,46683735;26,17954833;25,84520111;25,55404455;25,17010895;26,98298136;26,28710024;23,17353911;22,41585477;24,74551893
567,17;878,7;366,567325;490,19327;46,579641;31,892902;68,551528;60,612548;113,963656;186,839039;3840,478744;8909,48007;140,691709;291,311254;324,127776;40,708813;31,249626;76,448501;66,828658;79,793481;142,585533;1527,087186;3504,902149;106,517548;-277,669726;-602,2415178;0,021690499;0,013631453;0,010740596;0,013050548;-454,4354415;-243,8410234;0,234043594;0,446966828;0,054198466;23,28634722;22,72426048;24,09577083;23,87338333;23,82512864;23,67965842;25,31858727;24,71582098;21,76782746;21,24066428;23,29118607
567,27;1265,28;409,760684;712,421544;89,667549;71,445159;176,648992;143,145678;111,990658;295,377481;5954,491091;15432,15539;224,409777;239,753928;261,427371;36,960557;28,396427;70,750425;60,722241;73,28939;132,567765;1578,853948;3279,117766;89,233463;-277,6155844;-602,0957438;0,112116248;0,129513132;0,13935356;0,136891851;-454,4359166;-243,7470197;0,517844815;0,76038085;0,192545486;22,76869861;22,23057699;23,7651925;23,49859333;23,37220955;23,18573947;24,84130955;24,29715829;21,38827014;20,87150958;22,75968536
567,33;881,33;1336,74482;1288,38323;188,47797;140,34554;314,56861;234,529448;367,56215;642,96578;7412,089171;12344,46246;308,781361;236,365618;267,362848;39,24989;29,812994;73,534184;63,372091;73,938835;142,799799;1461,717379;3128,302147;91,111851;-276,9656052;-601,7318335;0,545166492;0,516377567;0,454153964;0,357907153;-453,9895957;-243,3416084;0,67737124;0,617210978;0,342445786;21,96847319;21,52968096;23,08424;22,81216556;22,71510545;22,49905053;24,20579727;23,75839415;20,90012935;20,40843035;22,05766893
567,39;884,22;1251,429756;1500,008475;136,17079;107,984921;225,424046;189,961123;291,855631;460,876831;6252,218103;19329,19855;339,857787;270,46003;288,833285;46,163819;34,074715;83,458945;70,042308;90,409014;169,91923;1462,392251;2936,920795;97,160365;-276,8539577;-601,4136033;0,381716725;0,411559344;0,30637493;0,245060368;-453,9226495;-243,3727765;0,577663699;1,543991316;0,400916032;21,82464528;21,32942651;23,04185;22,84480444;22,76180136;22,53600474;23,93894955;23,53619902;20,74558005;20,13853573;22,05293286
567,42;591,78;1151,79165;1525,920813;135,35761;106,52798;285,863955;257,075047;286,259399;400,420405;1402,025732;15800,32005;443,14213;280,961077;299,027184;46,919751;35,285687;87,253105;74,345883;96,0612;178,307307;1599,23958;3073,057353;103,203127;-277,1099595;-601,3706827;0,287707067;0,3301825;0,403695273;0,459949342;-454,0772395;-243,5952649;0,10272003;1,192572959;0,680248739;21,16768014;20,86098193;22,01880417;21,79135;21,77295182;21,58835474;23,34260455;22,88576951;20,76866918;19,98512733;21,23145893
567,47;791,11;72,02034982;200,7507838;56,54627;38,765952;87,91871;69,897984;79,2546619;249,14118;1679,0174;2888,711888;103,686007;295,807716;372,95827;46,421059;34,93455;86,632231;75,67601;87,217912;170,341873;1760,881842;4317,662626;115,668779;-277,7478191;-602,3251003;0,040746494;0,02956878;0,02135039;0,014655897;-454,4615242;-243,7925308;0,041283313;0,050537135;0,026946327;21,94239389;21,64512735;23,02067083;22,77610889;22,77945091;22,60235;24,18231273;23,86853146;21,76497005;21,09888039;22,21683107
567,5;591,67;248,5170103;224,6602047;46,547094;37,658718;96,325831;84,093114;164,621112;223,4498114;457,6205185;1418,019792;100,890286;290,769757;329,202066;49,102167;35,722944;86,032859;73,579209;95,864736;182,007302;1932,190647;4204,589163;109,164179;-277,7146115;-602,3362373;0,034362013;0,028689656;0,029831953;0,026714855;-454,3175868;-243,7851556;0,009108079;0,010082656;0,01618076;22,72871097;22,62909747;23,76164083;23,60912667;23,58178045;23,54908895;24,57449682;24,20211244;22,38572319;22,00090143;23,28773964
567,57;590,78;1,7714;0;0;0;0;0;0,06970496;0;1,852663753;5,080474319;0;327,487953;385,769661;47,309042;36,656054;91,729455;81,48875;88,552336;162,614016;1936,920148;4666,066788;127,264864;-277,7499593;-602,3493976;5,98E-11;8,45E-10;4,99E-09;1,13E-08;-454,4999918;-243,8780488;2,57E-06;8,38E-06;6,17E-09;23,31873917;23,21765542;24,48696917;24,34378111;24,29784045;24,13490158;25,15807273;24,80631634;22,53545846;22,41136322;23,80324143
567,6;589,67;0,002366531;0;0;0;0;0;0;0;0,408685579;0,759638;0;306,699311;360,673232;43,96639;34,052422;84,864103;75,12253;83,211912;156,933183;1883,225918;4429,762593;118,416319;-277,75;-602,3493975;5,66E-08;1,08E-07;1,44E-07;1,23E-07;-454,5;-243,8780488;5,21E-07;2,66E-05;1,70E-07;23,99799014;23,9543812;24,68816167;24,59972778;24,576165;24,51977158;25,54708227;25,04383854;22,68552932;22,88978027;24,41982964
567,62;491,44;0;0;0;0;0;0;0;0,07515147;400,5063525;1261,595581;0;305,648372;362,887319;43,20876;33,629446;83,80771;74,48946;79,540043;149,650896;1815,271443;4439,475116;118,14991;-277,75;-602,3493976;0;0;1,72E-10;1,12E-09;-454,5;-243,8780474;0,051137724;0,104304958;2,85E-09;24,31875181;24,03005289;25,2101775;25,06024;25,06480727;24,94095368;26,31427318;25,85409683;23,27745117;23,11307459;24,64259786
567,64;493,33;24,41557642;9,154717496;3,3866252;2,37236692;7,88533722;5,45331331;12,0977058;36,4308759;966,5283783;185,4645366;3,439966475;308,099492;358,271979;43,527512;33,833605;85,292722;75,328463;81,866103;158,181948;1913,103803;4549,572735;118,742855;-277,7494207;-602,3492939;0,000222293;0,000184131;0,000300863;0,000262037;-454,4990317;-243,876276;0,015688501;0,001380868;0,000117997;25,03796847;24,62306458;26,00044417;25,81942444;25,7345;25,49791737;26,89950045;26,39744707;23,55966368;23,32888954;25,10801536
567,66;494,56;0,626734158;1,372932764;0,605817554;0,253907797;0,495602408;0,0492441;2,586844525;11,61907091;30,50070755;212,8372705;0,15768022;305,83205;363,522624;42,293459;32,859461;82,609589;73,108277;79,311256;153,20398;1855,739531;4516,750999;116,55921;-277,749991;-602,3493844;3,61E-05;1,74E-05;1,46E-05;1,93E-06;-454,4998531;-243,8776641;8,35E-05;0,010450153;6,39E-06;24,93412444;24,61977554;26,0021675;25,78213444;25,65893182;25,44291895;26,63285818;26,17597976;23,69571485;23,42484898;25,02475179
567,67;408,22;1,097421757;6,294878176;0;0;0;0;0;0;0,15698828;36,53565044;0,173945767;291,349357;349,521723;39,717832;31,013606;77,533727;69,325282;72,975546;137,308071;1689,39895;4167,170579;112,174198;-277,7499824;-602,3493254;4,15E-10;5,19E-10;4,00E-10;1,13E-10;-454,5;-243,8780488;5,47E-08;0,000155176;7,48E-06;25,16118708;25,22833325;26,10907417;25,99957667;25,98478545;25,88917526;26,73325136;26,34253878;24,55770317;24,66510929;25,69780893
567,7;601,67;1,951002384;2,574017873;0,527599554;0,539551537;2,861891899;1,577020941;0,27057969;0,9814517;1328,928665;1919,247893;0,427613858;282,473678;341,473384;38,977657;30,445357;76,745557;68,695726;72,089971;136,296599;1807,057693;4395,533745;110,454413;-277,7499557;-602,3493447;8,01E-05;8,01E-05;0,000156406;8,73E-05;-454,4999837;-243,8779805;0,126660635;0,13785319;1,57E-05;25,15446931;24,7523853;26,32545417;26,17132889;26,10419227;25,93155737;27,06114591;26,6794222;23,89862207;23,54277855;25,53659679
567,7;310;75,99038362;34,71682414;19,408793;11,9952937;13,32197276;13,43765841;34,7146447;80,4567902;314,1147898;284,2155623;10,15862335;287,273935;338,639965;42,299212;32,484486;78,904536;71,123243;77,610454;151,305202;1727,850101;4263,440251;111,431447;-277,7430847;-602,3472958;0,005729957;0,00504334;0,001227227;0,001357784;-454,4936935;-243,8684287;0,001540603;0,003578254;0,000751895;24,87757028;24,48786289;25,77106833;25,55594;25,51091955;25,26765579;26,68767864;26,15982634;22,97770478;23,17555477;24,95340071
567,7;300;98,45325054;262,9506572;24,6081349;21,485729;62,360165;51,18023;48,6643382;183,3957391;2132,186742;9007,982026;67,19118227;275,114754;331,224902;39,816761;31,027154;76,701205;68,525159;74,498439;144,986889;1716,664639;4238,486314;109,01598;-277,6851448;-602,2175636;0,04951443;0,058867309;0,072914371;0,062905193;-454,4689834;-243,7765526;0,161505011;0,851697551;0,063861842;25,12887222;24,72001265;26,324565;26,12736222;25,99255364;25,64524105;26,84340227;26,37260634;22,83418252;22,64635814;25,33083286
567,72;497,44;808,527258;1051,939841;87,850937;80,722118;230,162348;265,41235;215,645898;395,327286;7155,30803;15718,98309;366,28675;240,725793;282,70216;38,489339;29,907438;74,67702;65,550094;71,284553;138,22231;1441,331973;3052,062541;97,982343;-277,1953474;-601,7147189;0,245390558;0,341324356;0,415910027;0,543128695;-454,1227024;-243,5349312;0,641008983;1,014849037;0,56418945;25,86221847;25,32847831;26,1788625;26,07659333;26,06357227;25,93398368;27,48860864;26,87776561;24,40582951;23,90596649;25,65893714
567,74;500,33;0,001129737;0,642638395;0;0;0;0;0;0;576,5030126;1473,527701;0;298,100998;354,137626;41,987228;33,165857;82,736477;74,932385;77,343501;147,830127;1917,332223;4561,403294;118,526838;-277,75;-602,3493141;7,15E-10;3,28E-09;1,15E-08;2,98E-08;-454,5;-243,8780488;0,057586703;0,095383987;6,01E-08;27,331725;27,13003398;28,40906083;28,29306;28,19166273;28,02398158;29,05546909;28,56483707;25,92797096;25,845796;27,74492786
567,76;494,56;79,2751727;224,6970425;4,4949971;2,131632;3,82199598;2,371594876;0,161376939;2,00844314;365,0828849;3911,58396;7,789935367;299,784844;354,061969;42,386987;33,108627;82,569265;74,342211;76,594227;146,628883;1877,530017;4575,862291;117,23706;-277,7290436;-602,2846348;0,000724983;0,000391052;0,000280121;0,000187308;-454,4999761;-243,877963;0,028522194;0,308505748;0,003257283;25,33966889;24,56436265;26,3605675;26,11456889;25,99375318;25,78776526;27,63501136;27,0649361;24,05005117;23,20485313;25,26631071
567,78;498,44;139,4308648;237,713965;60,125075;50,709614;138,574864;116,540135;96,539619;275,426067;5047,045695;5275,226721;158,672264;272,902201;310,793401;41,833802;31,901498;79,03643;69,284504;74,86199;150,186093;1750,708534;3688,992917;101,490774;-277,7415594;-602,3316936;0,052709186;0,064031293;0,082949078;0,082919548;-454,4332662;-243,7357146;0,345088951;0,131428249;0,079111795;24,54420792;24,10648048;25,295485;25,13120889;25,089585;24,95671632;26,20791864;25,7224239;23,33350012;23,01278914;24,68211286
567,78;358;148,9651172;123,7042441;14,8693805;13,8578707;29,70993479;26,339938;0;0;0;198,7479621;42,4525122;282,07694;341,151124;41,136917;32,532258;81,910651;73,203402;72,502997;141,955529;1806,321398;4329,947133;114,935422;-277,7129469;-602,3289106;0,011582937;0,01620042;0,014130856;0,013803447;-454,5;-243,8780488;1,04E-09;0,005320204;0,015043681;26,47461722;26,00340458;27,20040583;27,04602333;26,92037273;26,7413;28,02543636;27,46855732;24,85674741;24,41941083;26,49022321
567,8;493,44;11,4606271;64,6297098;0;0;0;0;0;0;2,27924842;898,2056071;0,951539;284,268459;340,025233;40,449093;31,999814;80,041069;71,636409;70,363046;136,133797;1754,295568;4167,689854;113,288948;-277,749584;-602,3450244;0;0;0;0;-454,5;-243,8780488;1,31E-06;0,011769972;0,000174658;26,18550847;25,6387006;27,2349875;27,00396;26,90435364;26,74934684;28,22749591;27,83370951;25,74461984;24,55343259;26,34684536
567,8;298;136,2472411;31,09730971;0,870126978;1,11709525;1,695179224;1,49619764;26,9440042;6,315407646;1211,026297;1320,01829;0,53667564;282,27422;335,439348;38,776719;30,713307;76,889558;69,191565;71,954075;134,912548;1790,415708;4113,435912;109,699565;-277,7090694;-602,3465633;0,000178922;0,000314244;0,000154207;0,000109479;-454,4761282;-243,8769159;0,04117675;0,028234471;1,97E-05;26,00159806;25,34346217;27,21912083;26,92987556;26,88033773;26,67438526;28,38801409;28,04399244;24,32679883;23,56314932;26,11803107
567,81;398,22;374,1341811;526,747616;46,777497;53,094162;154,074177;159,44323;86,9931256;252,929632;3135,508294;6456,61559;269,481808;271,017239;325,511497;42,090196;33,312706;83,769065;75,546277;78,14111;156,183764;1684,229274;3648,718498;116,673837;-277,6297112;-602,1242701;0,042105363;0,1092033;0,164941918;0,236026027;-454,4340573;-243,7053134;0,207408422;0,220014851;0,332732886;24,75003264;24,29929831;25,64076333;25,48114333;25,44100136;25,30615;26,65388091;26,16068878;23,47202781;23,01397672;24,94744143
567,82;398,22;2,079626693;0,101108724;0,587108094;0,36613416;0,229145367;0,198598946;5,54094208;9,541819807;5,57213039;0,066507798;0,262189368;259,848318;316,032326;35,756797;29,176146;74,960622;68,947339;66,481783;129,627018;1662,624209;3983,210599;110,154555;-277,7499511;-602,3493953;6,55E-05;3,66E-05;8,62E-06;9,20E-06;-454,4995636;-243,8777157;1,24E-05;6,69E-08;9,18E-06;26,04209542;25,81720602;26,6671225;26,59059556;26,56374545;26,45499263;27,294175;26,77378634;24,62057282;24,56964244;26,25799357
567,82;303;0;0;0;0;0;0;0;0;394,2807243;195,5067696;0;258,358285;317,609258;35,17579;28,505011;72,664741;66,181259;62,740172;122,909286;1709,623146;4128,348316;106,142199;-277,75;-602,3493976;0;0;2,33E-11;2,37E-10;-454,5;-243,8780488;0,0103576;0,006960683;7,45E-10;25,84347236;25,57513759;26,66668083;26,51358444;26,44424773;26,32765;27,61014591;27,11521829;24,58477357;24,32954201;26,07537
567,83;403,22;13,08685927;0;0;0;0;0;3,80221984;0;240,7343228;271,1239675;0;264,832226;320,55542;36,306876;28,991032;73,620602;66,727551;67,731883;131,567444;1666,649147;4001,633095;106,606754;-277,7485539;-602,3493976;0;0;0;0;-454,4990106;-243,8780488;0,00435606;0,002821949;5,61E-12;24,96359014;24,57838145;26,15798417;25,97443222;25,85219864;25,63217684;26,73647227;26,38000024;23,26441751;23,26919534;25,17823464
567,84;402,11;0;1,7493173;0;0;0;0;0;0;0;522,411559;0;246,793886;301,072062;33,500181;26,597352;67,761999;61,307728;64,738119;123,812899;1506,754322;3646,785429;97,36205;-277,75;-602,3493935;0;0;0;0;-454,5;-243,8780488;1,59E-08;0,032733149;0;24,40634917;23,96415494;25,13321583;24,90501889;24,777225;24,57080526;26,20959136;25,64814634;22,81550909;22,9673246;24,32347821
567,84;303;19,61642012;32,22503756;0,700302408;1,94489181;6,650393348;11,16198838;0,015075058;0,06763265;875,8656563;2179,426353;28,73850534;235,756639;298,489005;31,383191;25,239852;65,188807;60,139134;58,796619;113,8081;1558,035537;3991,943736;97,570023;-277,7479432;-602,3461912;0,000115742;0,000536714;0,001220863;0,003938846;-454,4999995;-243,8780469;0,064545881;0,102545409;0,009912735;23,43562875;22,90234687;24,663605;24,48915889;24,35646455;24,05842421;25,02526091;24,66536146;21,13649606;20,89679414;23,53754714
567,85;405,34;77,84345388;285,2988577;18,61992516;20,7787998;64,809548;64,520192;0,87779771;11,7187662;267,6414005;3893,870257;135,070524;234,850953;289,638796;33,198326;26,574921;69,490717;62,726275;61,223048;118,194604;1156,276122;3139,446664;92,622316;-277,738937;-602,2950656;0,012873303;0,016500087;0,019411428;0,021975998;-454,5;-243,877454;0,002048737;0,078490113;0,06316992;21,53608931;20,76696133;22,50549;22,08012889;21,84028591;21,48528579;23,795645;23,28923268;20,12961713;19,56304157;20,98743464
567,84;207,66;127,6346224;158,1618349;24,5981932;22,7357878;50,1316619;39,1272373;0,8396057;6,967637081;38,60051041;484,0561942;45,6314182;208,889074;257,781924;31,288313;23,796836;59,206799;51,662696;62,018502;114,307522;1363,4794;3116,872685;75,959156;-277,7400333;-602,3382418;0,010065602;0,011204928;0,007294338;0,004764605;-454,4999643;-243,8776907;4,24E-05;0,004716759;0,003362681;21,11385944;20,73803265;22,040255;21,74905;21,65603909;21,48885947;23,17210091;22,66805951;19,97720765;19,87687668;21,14367857
567,84;306;0;0;0;0;0;0;0;0;13,1339636;268,804769;0;233,48878;305,668861;31,594752;24,932761;64,659783;58,520674;61,995044;114,998555;1398,397254;3594,904896;93,099249;-277,7499999;-602,3493974;1,86E-08;2,22E-08;9,61E-09;9,85E-10;-454,5;-243,8780488;0,000516665;0,008483423;2,82E-08;21,06504653;20,66312325;21,98051;21,72362667;21,65613045;21,51551263;23,11204045;22,69208244;20,30345429;20,22442598;21,18131393
567,84;303;0;0;0;0;0;0;0;0;12,66692861;145,2632421;0;223,320922;287,831737;30,475543;24,067997;62,292973;56,609465;57,552958;109,428547;1399,583644;3559,433453;90,196767;-277,7499998;-602,3493969;1,53E-12;1,37E-10;4,39E-10;2,02E-10;-454,5;-243,8780488;0,000154998;0,004047869;1,03E-07;22,10606292;21,62723771;22,9383;22,62222333;22,50835591;22,33334895;24,08696;23,65650024;20,99180527;20,94293142;22,07460607
567,83;295,89;0,94155854;1,094068498;0;0;0;0;0;0;80,05769647;164,5013169;0;226,482495;291,642284;30,17104;23,654505;61,809345;56,433285;58,503528;110,178529;1374,523218;3554,02942;90,59925;-277,7499788;-602,3493818;0;2,44E-10;1,91E-09;2,30E-09;-454,5;-243,8780488;0,002809987;0,002292704;9,96E-10;22,57435847;22,07112759;23,75598417;23,37968;23,18683591;22,88514632;24,37152273;23,81381659;21,0338597;20,89122839;22,46001964
567,83;307;0;0;0;0;0;0;0;0;0;0;0;231,798735;308,632779;30,21533;23,913294;62,188985;56,630523;60,17321;111,325226;1421,823383;3659,114858;91,798158;-277,75;-602,3493976;1,89E-09;2,90E-11;9,63E-11;2,85E-10;-454,5;-243,8780488;6,68E-08;9,78E-09;4,74E-10;21,67329542;21,33582687;22,74742417;22,53023111;22,47389318;22,28751158;23,51266409;23,2603361;21,20606343;20,47476224;21,81924857
567,82;210,78;0;0;0;0;0;0;0;0;0;0;0;213,307507;274,447419;28,093876;22,377957;57,600665;52,463896;52,928517;100,354119;1361,216349;3451,846982;85,173213;-277,7499997;-602,3493971;2,07E-07;2,15E-07;2,09E-07;3,15E-07;-454,5;-243,8780488;2,56E-07;1,26E-06;7,52E-07;23,78879611;23,44220229;24,96069833;24,77954;24,65572818;24,35420368;25,515525;25,15670878;22,66588133;22,10661108;23,86878357
567,82;400;0;0;0;0;0;0;0;0;0;0;0;214,107642;271,478688;28,047752;22,514586;57,110672;51,788013;50,581892;96,547837;1359,192852;3426,054222;84,532319;-277,7499993;-602,3493967;4,84E-08;9,34E-08;1,27E-07;1,97E-07;-454,5;-243,8780488;1,67E-06;1,55E-06;5,26E-07;25,48711653;25,13384229;25,9214675;25,83077556;25,80904318;25,71735421;26,99127409;26,41173049;23,98957839;23,73625418;25,48230286
567,81;303,78;46,37156896;80,47086123;14,2843663;15,3308552;43,636222;42,045781;2,211506873;6,04368916;169,3354505;209,7092682;48,7895106;218,027128;274,929458;29,595048;23,947393;60,727035;55,31272;51,115746;98,119037;1388,113566;3501,020533;89,685009;-277,7427767;-602,3365856;0,009860816;0,016157652;0,025892029;0,037108327;-454,4997169;-243,8775225;0,001920213;0,001332463;0,025310826;26,80866083;26,36475892;27,27095833;27,16557222;27,06664091;26,76604579;28,29433864;27,78796366;25,26816366;24,72513793;26,51406464
567,79;198,44;32,04252927;23,16883995;4,2757933;9,5284199;32,8759026;14,43659724;10,29713048;4,6022116;291,369401;592,5912581;12,48304733;230,056689;294,532896;31,232877;26,298128;67,692579;60,511698;51,87836;100,905555;1490,897075;3734,91193;96,89312;-277,745851;-602,3476686;0,002438971;0,012745103;0,021929478;0,004412882;-454,4956574;-243,8773966;0,00922059;0,014586753;0,003242885;26,78193792;26,10210361;27,45761583;27,25574222;27,13402818;26,91223211;28,34687909;27,83440073;24,587048;24,46095172;26,58460536
567,79;401;49,31555448;148,5773883;0;0,2801918;2,854488004;7,58144108;0;0;6,155634344;179,0412117;26,06752039;221,546771;278,161936;29,550343;24,158399;62,218092;55,841801;52,457066;99,857827;1395,890335;3541,987428;90,163566;-277,7304016;-602,3072618;0;9,89E-05;0,000539954;0,002072097;-454,5;-243,8780488;2,37E-05;0,002159561;0,010657647;25,61059944;25,17388651;26,25069167;26,06521667;25,961265;25,79721842;27,49487318;26,9326239;23,84726135;23,78825032;25,57584786
567,78;301,89;535,668425;682,726645;78,006232;70,399279;201,365177;202,476166;154,704418;337,203597;3176,936175;7351,495202;318,737578;213,787873;266,775777;31,687622;25,67835;64,307603;57,252018;52,522709;104,193129;1393,869142;3299,158845;92,087945;-277,489186;-602,0142461;0,119484867;0,163174167;0,216448759;0,283464332;-454,3227395;-243,6407665;0,270137316;0,480815431;0,418602225;25,85491014;25,36973602;26,7183;26,54277111;26,47894955;26,30266211;27,57284227;27,1915222;24,27095075;23,7652519;25,88202857
567,76;204,56;0;0;0;0;0;0;0;0;0;0;0;227,395181;284,470203;31,720949;25,73433;66,69538;60,986457;57,901036;111,564371;1417,956545;3505,251965;96,504599;-277,749998;-602,3493945;8,83E-08;2,66E-07;3,66E-07;5,21E-07;-454,5;-243,8780488;3,41E-07;1,23E-06;1,74E-06;24,37424458;24,07677711;25,0459225;24,77950222;24,71112045;24,54508526;26,59496727;26,10409829;23,2132952;22,97465857;24,37500607
567,76;401;0;0;0;0;0;0;0;0;255,0687693;142,9744358;0;219,951876;278,134156;30,034765;24,141521;62,723035;57,414114;57,252342;109,169046;1310,06363;3271,126271;90,989981;-277,75;-602,3493976;0;0;2,56E-11;9,77E-12;-454,5;-243,8780488;0,002160754;0,000918417;4,17E-09;23,55631569;23,1526147;24,42015667;24,14590778;24,04378045;23,89538842;25,52888455;25,09929512;22,38029611;22,17159012;23,57700679
567,76;402;0;0;0;0;0;0;0;0;81,73173848;1,157151159;0;200,223945;247,810658;28,158444;22,242087;57,579431;52,820446;53,830872;101,961049;1298,555415;3190,324276;83,903178;-277,7499997;-602,3493971;1,26E-07;1,92E-07;2,23E-07;1,74E-07;-454,5;-243,8780488;0,000391821;1,35E-05;3,51E-07;23,49307528;23,1979653;24,2917625;24,08802333;24,03407318;23,91732526;25,36468909;24,98057732;22,70897485;22,36054395;23,64668821
567,74;201,44;0;0;0;0;0;0;0;0;0,000404127;7,35E-05;0;209,543298;272,20651;27,867724;22,290906;57,844753;53,173751;52,840573;100,516044;1313,133777;3321,145829;85,696379;-277,75;-602,3493975;2,13E-11;1,65E-10;1,23E-09;3,69E-10;-454,5;-243,8780488;1,01E-06;1,05E-06;6,37E-09;23,18376639;22,47719313;24,19481083;23,95450222;23,87316364;23,68165;25,38148545;24,91499171;22,09948312;21,50482966;23,25763464
567,74;399;0;0;0;0;0;0;0;0;0,063625668;0;0;201,606599;258,660684;26,980256;21,474733;55,488286;50,768834;51,316398;97,366283;1257,9299;3204,822648;81,72454;-277,7499992;-602,3493964;1,23E-08;2,35E-08;3,36E-08;4,11E-08;-454,5;-243,8780488;2,21E-06;1,16E-06;4,09E-07;22,33688556;22,01234542;23,103515;22,88574667;22,82025773;22,69618947;24,35274455;23,7306778;21,37753664;21,36193956;22,50432071
567,73;302,89;0;0;0;0;0;0;0;0;0;0;0;201,849352;264,173006;26,520564;20,83323;54,475454;50,089899;53,402932;99,7685;1259,809572;3134,216804;80,796818;-277,75;-602,3493975;0;1,04E-10;7,83E-11;1,82E-10;-454,5;-243,8780488;7,99E-07;4,40E-07;3,84E-09;21,38032889;21,2913212;22,2653425;22,09301333;22,03677318;22,01386158;23,16705136;22,76932561;20,2810545;20,47676433;21,93337893
567,72;302,78;0;0;0;0;0;0;0;0;0,15905572;0;0;196,267499;261,542816;25,612793;20,122299;53,025152;48,739305;52,082546;96,849715;1208,143499;3089,342403;77,892618;-277,75;-602,3493975;1,18E-11;3,84E-10;7,23E-10;1,73E-09;-454,5;-243,8780488;1,18E-06;7,16E-07;1,21E-08;21,00855278;20,45404867;21,99799833;21,71660667;21,61847545;21,42888105;23,04886318;22,6739839;20,11608205;19,63154721;21,02801286
567,71;299,78;0;0;0;0;0;0;0;0;3,019009973;209,6517237;0;183,245847;238,747795;24,168287;19,086336;49,469133;45,356508;47,477715;89,140134;1163,940459;2922,349615;73,245998;-277,7499984;-602,3493956;1,12E-06;1,33E-06;1,49E-06;1,46E-06;-454,5;-243,8780486;5,51E-06;0,005605572;1,71E-06;21,73417639;21,66292759;22,46977833;22,32824778;22,20058273;22,08232263;23,24559045;22,75876707;20,58624583;20,9105598;22,09145464
567,7;295,78;0;0,33846924;0;0;0;0;0;0;0;144,8511352;0;180,556601;235,405938;23,41788;18,792896;48,086423;43,390133;44,935373;83,008826;1133,390957;2870,711989;70,745882;-277,7499991;-602,3493896;8,30E-07;7,42E-07;7,36E-07;5,95E-07;-454,4999993;-243,8780476;2,35E-06;0,001449723;4,39E-07;22,97582292;22,72189133;23,68885667;23,64096556;23,57790636;23,49718947;24,19967864;23,70147829;21,3175086;21,36659839;23,29741893
567,69;298,66;0,092205757;0,139786836;0;0;0,10202834;0,33360706;0;0;48,09176763;20,39612138;0,19023;185,795001;245,079276;23,674799;19,174498;49,618696;45,707713;42,502626;80,488886;1172,558424;3086,29757;75,961649;-277,7499983;-602,3493957;5,00E-08;6,37E-08;4,76E-06;2,43E-05;-454,4999998;-243,8780483;0,000133144;8,19E-05;6,91E-06;23,00133833;22,24973229;23,3567175;23,17008778;23,01729818;22,84425789;24,42841136;23,65483537;20,95953888;20,30758744;22,514725
567,67;197,67;0;0;0;0;0;0;0;0;9,290425038;0,50104821;0;195,815557;274,659453;24,35862;18,941672;50,462441;46,798226;53,989304;93,853125;1178,24396;3062,525309;75,243857;-277,749999;-602,3493957;8,85E-07;9,97E-07;1,06E-06;7,02E-07;-454,4999996;-243,878048;1,94E-05;5,78E-06;1,01E-06;18,91742875;18,4403088;19,49129167;19,2851;19,22078227;19,11453105;20,48211591;20,04384829;17,92499951;17,574318;18,84928429
567,66;296,78;0,056724672;0,488742553;0,008008115;0,005383553;0;0;0;0;64,1290236;13,33529879;0;166,712968;233,009595;20,481281;15,743922;42,254085;38,989286;48,988716;85,763664;1018,454348;2751,346725;61,567084;-277,7499963;-602,3493864;1,69E-06;1,97E-06;1,75E-06;1,70E-06;-454,4999999;-243,8780485;0,000298249;0,00010067;3,01E-06;19,09699833;18,25542855;19,68908833;19,45515667;19,35606273;19,16686684;20,85374818;20,30019683;17,3829607;16,87222763;18,74987107
567,64;201,44;0;0;0;0;0;0;0;0;1,926950365;0,349839442;0;177,991128;256,160397;22,221465;17,041859;46,054339;42,208099;50,841485;91,002646;1036,947805;2766,473852;66,251266;-277,75;-602,3493976;4,58E-10;1,94E-09;7,96E-09;1,17E-10;-454,5;-243,8780488;1,34E-06;6,24E-07;0;17,91757958;17,24530157;18,2870825;18,07732333;18,01557091;17,89533789;19,53687455;18,83299098;15,49649538;15,28225844;17,64369429
567,63;301,89;0;0;0;0;0;0;0;0;0,002709722;0,00013498;0;171,521929;244,502124;21,090523;15,9654;43,164686;39,983318;50,079376;87,107438;966,6572248;2578,163271;63,448698;-277,7499995;-602,3493966;6,23E-07;8,57E-07;8,75E-07;7,14E-07;-454,4999999;-243,8780486;1,27E-06;7,36E-07;8,05E-07;16,06235292;15,59197627;16,89661083;16,58544222;16,51527227;16,33428474;17,87374727;17,50400024;14,80150499;14,47040245;16,00040143
